Star,Review,Processed_Review
3.0,"그냥 알던 아디다스 져지같고요 사이즈는 생각보다 좀 크네용,,",그냥 알던 아디다스 져지 같고 요 사이즈는 생각보다 좀 크네용
5.0,배송이 완전 미쳤음 저녁 8시에 시켰는데 다음날 오후 4시에옴 일단 이거부터 사랑인데 옷도 완전 예쁘고 그냥 교복템!! 근데 사이즈가 s인데도 큼 팔도길고 통도넓규? 그치만 오버핏으로 딱!!,배송이 완전 미쳤음 저녁 시에 시켰는데 다음날 오후 시에 옴 일단 이 거부터 사랑인데 옷도 완전 예쁘고 그냥 교복템 근데 사이즈가 인데도 큼 팔도 길고 통도 넓규 그치만 오버핏으로 딱
5.0,팔이 좀 길긴 한데 여러가지 스타일링으로 입게 좋아여,팔이 좀 길 긴 한데 여러 가지 스타일링으로 입게 좋아여
5.0,디지인두 깔끔하고 가벼워서 어디든 편하게 입을 수 있어서 좋아요! 청치마에 입어두 귀엽고 청바지에 입어도 기여워용,디지인 두 깔끔하고 가 벼워서 어디든 편하게 입을 수 있어서 좋아요 청치마에 입어 두 귀엽고 청바지에 입어도 기여워용
5.0,이쁘고 지금 날씨에 입기 딱 좋고 교복위에 입으면 좋아요,이쁘고 지금 날씨에 입 기 딱 좋고 교복 위에 입으면 좋아요
5.0,조카가 사달래서 사줬는데 넘이쁘다고 매일 입고다녀요~,조카가 사 달래서 사줬는데 넘이쁘다고 매일 입고 다녀요
5.0,전 오버핏으로 입고 싶었고 사이즈 자체가 작게 나와 평소 L를 착용하지만 XXL로 주문하였습니다. 큰 사이즈로 주문하니 제가 원하는 핏감이었고 군더더기 없는 깔끔한 디자인이어서 좋았습니다!,전 오버핏으로 입고 싶었고 사이즈 자체가 작게 나와 평소 를 착용하지만 로 주문하였습니다 큰 사이즈로 주문하니 제가 원하는 핏감이었고 군 기 없는 깔끔한 디자인이어서 좋았습니다
5.0,사이즈표 보면 총장은 긴데 시보리가 엄청 짱짱해서 실제 체감은 -7정도로 생각하고 구매하시먄 될 것 같아요  생각보다 안에 얇은 기모처럼 있어서 이너 하나 입고 입으면 안 추워요,사이즈 표 보면 총장은 긴데 시보리가 엄청 해서 실제 체감은 정도로 생각하고 구매하시먄 될 것 같아 요 생각보다 안에 얇은 기 모처럼 있어서 이너 하나 입고 입으면 안 추워요
5.0,매장에서 m 사이즈 샀다가 너무 커서 s로 다시 샀는데도 커요 사이즈가 많이 크게 나왔으니 작게 사는거 추천두려용,매장에서 사이즈 샀다가 너무 커서 로 다시 샀는데도 커요 사이즈가 많이 크게 나왔으니 작게 사는 거 추천 두려용
4.0,생각했던 것보다 두께가 얇고 밑부분 시보리가 짱짱해요 그레도 맘에 들어서 입어요!,생각했던 것보다 두께가 얇고 밑 부분 시보리가 해요 그레도 맘에 들어서 입어요
5.0,매번 나오는 디자인이지만 파이어버드가 소재나 핏이 이쁜것 같아요,매번 나오는 디자인이지만 파이어 버드가 소재나 핏이 이 쁜 것 같아요
5.0,일단 아디다스 상품 중 과연 베스트라 할 정도로 이쁜 져지입니다. 이거랑 뭘 매차해도 이쁘니까 그냥 돌격.,일단 아디다스 상품 중 과연 베스트라 할 정도로 이 쁜 져 지입니다 이거랑 뭘 매차 해도 이쁘니까 그냥 돌격
5.0,맘에 듭니다 옷도 이쁘고 딱 맞아요 ㅎㅎ 역시 유행은 돌돌,맘에 듭니다 옷도 이 쁘고 딱 맞아요 역시 유행은
5.0,마침 사이즈가 있길래 구매했습니다 넉넉하게 잘 맞습니다 여름이 천천히 왔으면 좋겠어요 아 그런데 흰반지 위에 입으니 흰바지에 검은색 이염이 생기더라구요ㅜ 드라이를 한 번 하고 입어야겠어요 밝은 옷 입으시는 분들은 주의하셔야 할 것 같습니다. 디자인은 역시나 클래식이 최고죠 스테디라 관리만 잘 하면 오래 입을 수 있을 것 같습니다 내부 안감은 약간 벨벳느낌이 나요 부드럽게 몸을 잘 감싸줍니다. 다만 겉면에 보풀이 좀 생기더라구요. 재질 특성인 것 같아 아쉽습니다 하지만 예쁜 건 어쩔 수 없네요 ㅎㅎ,마침 사이즈가 있길래 구매했습니다 하게 잘 맞습니다 여름이 히 왔으면 좋겠어요 아 그런데 흰 반지 위에 입으니 흰 바지에 검은색 이염이 생기더라구요 드라이를 한 번 하고 입어야겠어요 밝은 옷 입으시는 분들은 주의하셔야 할 것 같습니다 디자인은 역시나 클래식이 최고죠 스테디라 관리만 잘 하면 오래 입을 수 있을 것 같습니다 내부 안감은 약간 벨벳 느낌이 나요  부드럽게 몸을 잘 감싸줍니다 다 만 겉면에 보풀이 좀 생기더라구요 재질 특성인 것 같아 아쉽습니다 하지만 예쁜 건 어쩔 수 없네요
5.0,시보리 부분이 쎄게 잡아줘서 핏 잡기 용하기도하고 예쁩네여,시보리 부분이 쎄 게 잡아줘서 핏 잡기 용하기도 하고 예쁩네 여
5.0,"아무 옷에나 가볍게 매칭하기 좋은거 같아요. 파이어버드라서 유로파 바지랑은 다르게 광택 살짝 있고, 이너로 매칭하기도 좋네요",아무 옷에 나 가볍게 매칭하기 좋은 거 같아 요 파이어 버드라서 유로파 바지랑은 다르게 광택 살짝 있고 이너로 매칭하기도 좋네요
4.0,배송 빠르고 흠 없이 잘 배송 되었구요 상품 디자인 괜찮아요  색상선명하고 간절기에 입기 좋을듯해요 배송은 좀 가치 있게 포장해서 주시면 더 좋겠습니다,배송 빠르고 흠 없이 잘 배송 되었구요 상품 디자인 괜찮아요 색상선명하고 간절기에 입 기 좋을 듯해요 배송은 좀 가치 있게 포장해서 주시면 더 좋겠습니다
5.0,길이가 조금 길긴한데 밴딩 덕분에 지퍼 잠그면 적당해요! 사이즈가 조금 큰것 같딘한데 예뻐요,길이가 조금 길긴 한데 밴딩 덕분에 지퍼 잠그면 적당해요 사이즈가 조금 큰 것 같딘한데 예뻐요
4.0,배송도 빠르고 딱 맞는 핏으로 구매하고 싶었는데 제가 생각했던 핏으로 나와서 맘에 들어요,배송도 빠르고 딱 맞는 핏으로 구매하고 싶었는데 제가 생각했던 핏으로 나와서 맘에 들어요
5.0,핏도 진짜 예쁘고 은근 따뜻하고 그냥 완벽합니다.. 깔별로 쟁여야 함...,핏도 진짜 예쁘고 은 근 따뜻하고 그냥 완벽합니다 깔별로 쟁여야 함
5.0,요즘 다시 아디다스 저지 예뻐보이네요! 할인하는 거로 살까 하다가 걍 사고싶었던 파이어버드로 구매했어요!!,요즘 다시 아디다스 저지 예뻐 보이네요 할인하는 거로 살까 하다가 걍 사고 싶었던 파이어 버드로 구매했어요
5.0,트랜디하고 예뻐용 역시 근본은 근본이네요 재질은 약간 보풀 많이 생길거같긴 해요,트랜디하고 예뻐용 역시 근본은 근본이네요 재질은 약간 보풀 많이 생길거 같긴 해요
5.0,굿굿 편하게 입으려고 샀는데 너무 맘에 들어요 잘 입고 다니겠슴다,편하게 입으려고 샀는데 너무 맘에 들어 요 잘 입고 다니겠슴다
4.0,오버핏으로 입으려고 XL 샀는데 엄청 크네요 160에 XL 입은 분은 뭐지 대체 저랑 비슷한 키인 여성분들은 L 추천드려요 흐물흐물하고 얇아서 흘러내려요 교환하기 귀찮고 막상 했다가 더 이상할까봐 구매확정 눌렀어요   조금 초딩처럼 보이기도 하네용 ,오버핏으로 입으려고 샀는데 엄청 크네요 에 입은 분은 뭐지 대체 저랑 비슷한 키인 여성분들은 추천드려요 흐물흐물하고 얇아서 흘러내려 요 교환하기 귀찮고 막상 했다가 더 이 상할까봐 구매 확정 눌렀어요 조금 초딩처럼 보이기도 하네용
5.0,팔이 조금 긴 거 빼곤 다 좋아요 자주 입고 다닐 것 같습니다,팔이 조금 긴 거 빼곤 다 좋아요 자주 입고 다닐 것 같습니다
5.0,옷이 너무 이뻐요 사람들한테 왜 인기가 많은지 알겠어요. 사는거 강추입니당,옷이 너무 이 뻐요 사람들한테 왜 인기가 많은 지 알겠어요 사는 거 강추입니당
5.0,일단 과거에 져지랑 느낌이 다른 것 같아요. 아래 시보리가 조여줘서 일어나 있을 때도 핏 좋구여 일단 간지남 ㅎㅎ  그냥 입으면 주위 사람들 시선이 느껴진다고 해야대나  ’저 놈 옷 좀 치노‘ 이런 생각 하는게 느껴집니다.,일단 과거에 져지랑 느낌이 다른 것 같아 요 아래 시보리가 조여 줘서 일어나 있을 때도 핏 좋구 여 일단 간지 남 그냥 입으면 주위 사람들 시선이 느껴진다고 해야대나 저 놈 옷 좀 치노 이런 생각 하는 게 느껴집니다
5.0,첫 져지 구매라 매장에서 입어보고 샀는데 너무 만족합니다 재질은 부드아워에 기모가 있다고 하는데 저는 잘 모르겠고 봄 여름 가을 입고 다녀도 될 거 같아요 배송도 빨라요 굳굳,첫 져 지 구매라 매장에서 입어보고 샀는데 너무 만족합니다 재질은 부드 아워에 기 모가 있다고 하는데 저는 잘 모르겠고 봄 여름 가을 입고 다녀도 될 거 같아 요 배송도 빨라요
5.0,져지는 원래 오버핏이 아니라 이렇게 입는거 아님????,져지는 원래 오버핏이 아니라 이렇게 입는 거 아님
5.0,남자친구가 생일선물로 사줬는데 라지 했는데도 사이즈가 크네용 ! 엑라 했으면 큰일날 뻔 ~ 역시 아디다스 말해 뭐해 넘 예쁩니당 !,남자친구가 생일 선물로 사줬는데 라지 했는데도 사이즈가 크네용 엑라 했으면 큰일날 뻔 역시 아디다스 말해 뭐 해 넘 예쁩니 당
4.0,배송하루만에와서 깜놀~~ 지금은점퍼안에 봄되면단독착용할듯요~~가볍고 아이가원해서 구매~~,배송 하루 만에 와서 깜놀 지금은 점퍼 안에 봄 되면 단독 착용할 듯 요가볍고 아이가 원해서 구매
4.0,크게입으려고 삿는데 지짜엄청커요 ㅎ 한사이즈작은걸로살걸그랫지만품절이라 어쩔수없엇네용..그래도이뻐요 핏도 ㅎ ,크게 입으려고 삿는데 지짜 엄청 커요 한 사이즈 작은 걸로 살 걸 그랫지만 품절이라 어쩔 수 없엇 네용 그래도 이 뻐요 핏도
5.0,옷 무게도 적당하고 핏도 여유있고 아주 맘에 들었습니다.,옷 무게도 적당하고 핏도 여유 있고 아주 맘에 들었습니다
5.0,잘받았습니다 배송도 빠르고 좋아요 이쁘고 따뜻해서 마음에 들어요 구매만족합니다! 할인받아서 저렴하게 구매했네요,잘 받았습니다 배송도 빠르고 좋아요 이 쁘고 따뜻해서 마음에 들어 요 구매 만족합니다 할인 받아서 저렴하게 구매했네요
5.0,"비비 트랙탑이랑 비교해보고 싶었는데 매장에 없어서 아쉬웠지만, 받아보니 정말 이쁘네요. XL는 돼야 충분히 어벙한 핏 나오는 것 같아요",트랙탑이랑 비교해보고 싶었는데 매장에 없어서 아쉬웠지만 받아 보니 정말 이쁘네요 는 돼야 충분히 어벙한 핏 나오는 것 같아요
5.0,옛날부터 사고싶었는데 이제야 알바비 모아서 샀는데 너무 만족합니다! 아까워서 막 입지도 못할 정도로 이뻐요 어깨도 직각어깨인게 잘 드러나서 좋아요,옛날부터 사고 싶었는데 이제야 알바비 모아서 샀는데 너무 만족합니다 아까워서 막 입지도 못할 정도로 이 뻐요 어깨도 직각 어깨인 게 잘 드러나서 좋아요
5.0,올 가을 내 교복 사랑해요 아디다스♥ 진짜 편하게 잘 입혀요,올 가을 내 교복 사랑해요 아디다스 진짜 편하게 잘 입혀요
5.0,축구할 때 잊으려고 했는데 축구말고도 다 입을 수 있을거같아요,축구할 때 잊으려고 했는데 축구 말고도 다 입을 수 있을 거 같아요
5.0,너무좋아요 진짜 대박 운동핱때 맨날입음 레전드 가보자,너무 좋아요 진짜 대 박 운동핱 때 맨날 입음 레전드 가보자
5.0,어젠가 시켰는데 되게 빨리와서 놀랐어요ㄷㄷ 트랙탑 사보고싶어서 샀는데 짱짱 이뻐요 다른 색 나오면 그것도 사고싶네요 오늘 입었는데 안에 기모가 조금 있더라도 반팔이랑 입으면 그래도 춥긴하네요ㅎㅎ그래도 맨투맨이나 후드티랑 같이 입으면 덜 춥긴할것같아요 사이즈는 L이구요 되게 크게 나왔더라구요 저는 크게 입는 편을 좋아해서 딱 좋았어요 강추!!,어젠가 시켰는데 되게 빨리 와서 놀랐어요 트랙탑 사보고 싶어서 샀는데 이 뻐요 다른 색 나오면 그것도 사고 싶네요 오늘 입었는데 안에 기 모가 조금 있더라도 반팔이랑 입으면 그래도 춥긴 하네요 그래도 맨투맨이나 후드 티랑 같이 입으면 덜 춥긴 할 것 같아요 사이즈는 이구요 되게 크게 나왔더라구 요 저는 크게 입는 편을 좋아해서 딱 좋았어요 강추
4.0,사이즈가 좀 크지만 그래도 디자인은 예뻐요. 한가지 아쉬운건 오버핏처럼 입으려고 큰거알면서도 산건데 밑단 시보리가 좀 헐렁할줄알았는데 엄청 쨍쨍하네요.  위에는 펑버짐하고 밑단은 너무타이트해서 그래서 잠그면 핏이 좀 애매해져버리네요 ㅜㅜ,사이즈가 좀 크지만 그래도 디자인은 예뻐요 한 가지 아쉬운 건 오버핏처럼 입으려고 큰 거 알면서도 산 건데 밑단 시보리가 좀 헐렁할 줄 알았는데 엄청 하네요 위에는 펑 버짐하고 밑단은 너무 타이트해서 그래서 잠그면 핏이 좀 애매해져버리네요
5.0,중1아들이 넘 좋아합니다 예뻐요 가볍게 여기저기 막입기 좋습니다,중아들이 넘 좋아합니다 예뻐요 가볍게 여기저기 막 입기 좋습니다
5.0,가볍고 가볍게 스타일링하기 좋아요 무엇보다 생각보다 따뜻,가볍고 가볍게 스타일링하기 좋아요 무엇보다 생각보다 따뜻
5.0,사이즈가 넉넉하게 나와서 오버핏으로 입기 좋아요. 어디에나 잘 어울리고 편하게 입을 수 있어서 좋아요,사이즈가 하게 나와서 오버핏으로 입 기 좋아요 어디에나 잘 어울리고 편하게 입을 수 있어서 좋아요
4.0,사이즈 적당하고 밑단이 좁은 스타일인줄은 모르고 샀는데 그냥 입기로 했네요,사이즈 적당하고 밑단이 좁은 스타일인 줄은 모르고 샀는데 그냥 입기로 했네요
5.0,조금 큽니다 어깨라인은 맞는데 몸통이 크네요 그래도 이쁘네요,조금 큽니다 어깨라인은 맞는데 몸통이 크네요 그래도 이 쁘네요
5.0,연휴에 주문해서 늦어지는 거 감안했는데 플러스 배송이라 생각보다 빨리 왔어요! 상품 맘에 드는데 일주일 정도 입고 다녀보니 보풀이 좀 생깁니다ㅠㅠ,연휴에 주문해서 늦어지는 거 감안했는데 플러스 배송이라 생각보다 빨리 왔어요 상품 맘에 드는데 일주일 정도 입고 다녀보니 보풀이 좀 생깁니다
5.0,파이어버드 최고… 개인적으로 제 스펙에 오버핏으로 입고 싶다면 엑스라지가 딱일 듯 싶어요 사이즈 고민 많았는데 라지 샀으면 밑에 시보리 때문에 조금 애매했을듯…? 팔이 살짝 길긴한데 이정도는 뭐 괜찮아요,파이어버드 최고 개인적으로 제 스펙에 오버핏으로 입고 싶다면 엑스라지가 딱 일 듯 싶어요 사이즈 고민 많았는데 라지 샀으면 밑에 시보리 때문에 조금 애매했을 듯 팔이 살짝 길긴 한데 이 정도는 뭐 괜찮아요
